review_id,product_id,begin_offset,content,sentiment_score,sentiment_magnitude
297,1,179,(Of course there is no that super book smell).,-0.30000001192092896,0.30000001192092896
298,1,0,Excellent for reading on the beach!,0.8999999761581421,0.8999999761581421
299,1,0,The best Kindle e reader!!!,0.8999999761581421,0.8999999761581421
299,1,28,"I have an oasis, but decided to go back to the Paperwhite.",0.4000000059604645,0.4000000059604645
299,1,87,Much simpler to use.,0.800000011920929,0.800000011920929
300,1,0,Love my Paperwhite Kindle!,0.8999999761581421,0.8999999761581421
301,1,0,Cool thing.,0.800000011920929,0.800000011920929
301,1,12,"Upload and read, no problems with file formats.",0.800000011920929,0.800000011920929
301,1,60,Great glow-light makes it difficult to even compare to simple edition in any conditions except straight sunlight.,0.800000011920929,0.800000011920929
301,1,174,"Soft touch makes it pleasant and comfortable to hold and scroll pages by even one palm...but also it's body collects all the fingerprints, that is the only cons I've found.",0.8999999761581421,0.8999999761581421
302,1,0,"This is my 3rd Kindle, but my first touch-screen style.",0.30000001192092896,0.30000001192092896
302,1,57,"I find the display screen muddy and hard to read, no matter how I set the brightness setting.",-0.699999988079071,0.699999988079071
302,1,152,"Also, there are shadows and bright spots all around the edges.",0.5,0.5
302,1,215,"(There is nothing wrong with my vision, BTW) The cover images of books in the Kindle store are unreadable--just terrible definition.",-0.8999999761581421,0.8999999761581421
302,1,348,The black type isn't black--it's a fuzzy gray.,-0.20000000298023224,0.20000000298023224
302,1,395,I find the touch feature way too sensitive and I'm finding myself all over the place in the book from accidental touches.,0.0,0.0
302,1,518,Far inferior to my Generation 3 and Generation 5 Kindles.,-0.6000000238418579,0.6000000238418579
302,1,577,I'm going to go back to using those and return this.,0.0,0.0
302,1,631,"I had high hopes and really wanted a backlit but not color/illuminated screen, and thought Paperwhite was The Thing.",-0.5,0.5
302,1,749,Not the thing for me.,-0.6000000238418579,0.6000000238418579
303,1,0,Meets expectations.,0.0,0.0
303,1,20,Very convenient.,0.8999999761581421,0.8999999761581421
304,1,0,"Easy set up, Beta browser seems to work well.",0.8999999761581421,0.8999999761581421
305,1,0,I bought this version of the Kindle Paperwhite E-reader since I needed more storage memory to store a large number of scientific books.,0.4000000059604645,0.4000000059604645
305,1,136,"It meets my requirements in all, but one, aspects.",0.30000001192092896,0.30000001192092896
305,1,187,Even the present version still does not have sufficient storage memory for my requirements.,-0.699999988079071,0.699999988079071
305,1,279,But it still represents great value for the money.,0.800000011920929,0.800000011920929
306,1,0,"As always, the best reader around!",0.8999999761581421,0.8999999761581421
307,1,0,I love this kindle.,0.8999999761581421,0.8999999761581421
307,1,20,So easy to read and hold.,0.800000011920929,0.800000011920929
308,1,0,quick service; device as advertised; no problems installing Kindle,0.800000011920929,0.800000011920929
309,1,0,"Excellent product, no complaints",0.8999999761581421,0.8999999761581421
310,1,0,"I love it, it’s light weight, easy to hold, stick in your purse.",0.8999999761581421,0.8999999761581421
310,1,65,"I have the original kindle reader, a kindle fire which I loved.. but this is the best!",0.8999999761581421,0.8999999761581421
311,1,0,though it would be bigger,0.10000000149011612,0.10000000149011612
312,1,0,Doesn't work anymore.,-0.8999999761581421,0.8999999761581421
312,1,22,I used it only very few times!,-0.10000000149011612,0.10000000149011612
313,1,0,Excellent!,0.8999999761581421,0.8999999761581421
313,1,11,Thanks,0.20000000298023224,0.20000000298023224
314,1,0,I have been reading on an Android tablet.,0.10000000149011612,0.10000000149011612
314,1,42,I switched to Kindle because of the memory capacity and the &#34;Paperwhite&#34; feature.,0.10000000149011612,0.10000000149011612
314,1,132,"I love the &#34;readability&#34; of the paperwhite but, because of my bad eyesight, I enlarge the text.",0.800000011920929,0.800000011920929
314,1,236,"When I try to interact with the Kindle on the home, settings, or any other screen the text is too small, and the black and white pictures too blurry.",-0.8999999761581421,0.8999999761581421
314,1,386,The advertised &#34;Weeks&#34; of battery life are a complete falsehood as far as my Kindle is concerned.,-0.6000000238418579,0.6000000238418579
314,1,492,"I get, maybe, 4 days until I have to recharge.",0.0,0.0
314,1,539,I read approx. 15- 20 hours a week.,0.0,0.0
314,1,575,"I'ts much better than my Acer tablet as far as reading goes, but the rest just kind of sucks.",0.20000000298023224,0.20000000298023224
314,1,669,There are much better reading apps for Android..,-0.30000001192092896,0.30000001192092896
315,1,0,just replacing one with a cracked screen.,-0.4000000059604645,0.4000000059604645
315,1,43,Love it!,0.8999999761581421,0.8999999761581421
316,1,0,sent back,0.0,0.0
317,1,0,Smaller and more compact,0.4000000059604645,0.4000000059604645
318,1,0,This Kindle is great.,0.8999999761581421,0.8999999761581421
318,1,22,"It replaced my old Kindle without a back light, and I couldn't be happier.",0.8999999761581421,0.8999999761581421
318,1,97,"It's smaller, lighter, and I can now read in low light finally.",0.0,0.0
318,1,161,The touch screen is nice.,0.699999988079071,0.699999988079071
319,1,0,This is my retirement gift to myself and I love everything.,0.8999999761581421,0.8999999761581421
319,1,61,Outdoor reading is great.,0.8999999761581421,0.8999999761581421
319,1,88,Cannot wait to take it out to my favorite campground.,0.800000011920929,0.800000011920929
320,1,0,Like I like the light in it I do not like the button that turns it off because it's hard to find sometimes also I don't like the fact that it does not show the page number and the total of pages I would like it to say page 10 of 325.,0.0,0.0
320,1,234,It's lightweight and that is nice so just a few pros and cons,0.800000011920929,0.800000011920929
321,1,0,Just right.,0.10000000149011612,0.10000000149011612
322,1,0,This thing is awesome!,0.8999999761581421,0.8999999761581421
323,1,0,I love the Paperwhite!,0.800000011920929,0.800000011920929
323,1,24,Super easy and enjoyable to use.,0.8999999761581421,0.8999999761581421
323,1,58,So light in weight.,0.10000000149011612,0.10000000149011612
323,1,79,So small to just pop in my purse.,-0.5,0.5
323,1,114,Reading on it is a dream.,0.800000011920929,0.800000011920929
323,1,141,By far my favorite e-reader yet.,0.8999999761581421,0.8999999761581421
324,1,0,A new update may improve performance.,0.0,0.0
324,1,39,It has certain quirks.,0.6000000238418579,0.6000000238418579
324,1,62,"Overall, I am enjoying this kindle.",0.8999999761581421,0.8999999761581421
325,1,0,"Some of the advertising is misleading, so read and compare ALL the ADS.",-0.800000011920929,0.800000011920929
325,1,73,Very readable.,0.699999988079071,0.699999988079071
325,1,89,My wife had to get this upgrade as well!,0.4000000059604645,0.4000000059604645
326,1,0,"My 9 year old daughter got this for Christmas, and she loves it.",0.8999999761581421,0.8999999761581421
326,1,65,She loves that she can check stuff out from the library here at home and have it immediately.,0.8999999761581421,0.8999999761581421
326,1,159,I believe she went through 3 books on it the day after Christmas.,0.10000000149011612,0.10000000149011612
326,1,225,It's been perfect for her.,0.8999999761581421,0.8999999761581421
326,1,252,Good purchase.,0.699999988079071,0.699999988079071
327,1,0,Love that it doesn't die in a day.,0.699999988079071,0.699999988079071
327,1,35,I've had a Kindle Fire since they came out and always loved it but the glare from the screen has started bothering me.,0.0,0.0
327,1,154,"Plus, I never used it outside of reading so I wanted to give the Paperwhite a try.",0.0,0.0
327,1,237,I love that it mimics what reading a paperback book would be like and that it has the light so I don't have to use my lamp while reading.,0.8999999761581421,0.8999999761581421
327,1,375,It's lightweight and easy to navigate.,0.8999999761581421,0.8999999761581421
328,1,0,"I found it very beautiful, fine, weighs nothing, I found it very easy to use and I liked the price.",0.8999999761581421,0.8999999761581421
328,1,100,"Great product for those who loves to read, it fits in the purse, pocket in any place.",0.8999999761581421,0.8999999761581421
328,1,186,I recommend,0.6000000238418579,0.6000000238418579
329,1,0,Super disappointed in my kindle paper white.,-0.6000000238418579,0.6000000238418579
329,1,45,"I've been reading on my Kindle phone app, and using the app on my ipad for years but decided the time had come to get a Kindle.",0.5,0.5
329,1,173,The only thing I really like about it is the paper white screen.,0.6000000238418579,0.6000000238418579
329,1,238,It is easy on my eyes and easy to read out of doors.,0.800000011920929,0.800000011920929
329,1,291,"However, I find the user clunky to use.",0.0,0.0
329,1,331,I have trouble finding my own library.,-0.10000000149011612,0.10000000149011612
329,1,370,"I loathe the constant ads for other books, they aren't even targeted to the genres of book I read.",-0.8999999761581421,0.8999999761581421
329,1,469,"And frankly, I'm never buying an ebook for $10.",-0.10000000149011612,0.10000000149011612
329,1,517,"I might pay that for a physical book, but I have something tangible that I could resell, donate, or burn for warmth in a power outage.",0.4000000059604645,0.4000000059604645
329,1,652,"Ebooks have only the entertainment value, and frankly I could just check them out of the library free.<br /><br />Anyway, back to the kindle.",0.0,0.0
329,1,795,"I can be sitting in my livingroom, hooked up to the wifi and this stupid thing won't sync to my current location and God forbid I should leave my house--if I can even find the sync controls.",-0.8999999761581421,0.8999999761581421
329,1,986,I can't even find a way to pull up the chapter links so I can at least forward it to a closer location.<br /><br />I can't believe I wasted my money on this when the phone and tablet apps are more technically advanced.,-0.800000011920929,0.800000011920929
330,1,0,Touchscreen stopped working and images on screen are scrambled.,-0.8999999761581421,0.8999999761581421
330,1,64,Very disappointed that it has died so quickly.,-0.800000011920929,0.800000011920929
331,1,0,I just bought the new Kindle Paperwhite Reader for my girlfriend.,0.5,0.5
331,1,66,My third Paperwhite.,0.10000000149011612,0.10000000149011612
331,1,88,I was completely happy with my Reader until I compared the clarity with the new one.,0.8999999761581421,0.8999999761581421
331,1,174,This one's even better!,0.800000011920929,0.800000011920929
331,1,199,Amazing product!,0.8999999761581421,0.8999999761581421
332,1,0,Very good item!,0.8999999761581421,0.8999999761581421
333,1,0,Perrect,0.0,0.0
334,1,0,The backlighting is great for reading in bed.,0.800000011920929,0.800000011920929
334,1,46,Perfect size.,0.8999999761581421,0.8999999761581421
335,1,0,I've had my Kindle Paperwhite for 3 years now and it's still going strong.,0.5,0.5
335,1,75,Battery life is excellent.<br /><br />The backlight is great.,0.8999999761581421,0.8999999761581421
335,1,137,The Kindle has become my item of choice when flying.,0.20000000298023224,0.20000000298023224
335,1,190,I no longer need to worry about the lighting on the plane.,0.6000000238418579,0.6000000238418579
335,1,249,I just adjust the backlight to my needs and continue reading.,0.10000000149011612,0.10000000149011612
335,1,311,"Likewise, it's much easier to read in bed now since I don't have to have a lamp on.<br /><br />I love that I can highlight a word and get a dictionary pop-up for it.<br /><br />By far the best part has been the ability to use overdrive via my library to rent books and download them directly to my Kindle.<br /><br />The ads are minor nuisance that only show when turning the device on.",0.8999999761581421,0.8999999761581421
335,1,698,It's disappointing that Amazon forces you to pay to remove them and considering how easy they are to ignore I haven't felt the need to remove them.,-0.800000011920929,0.800000011920929
336,1,0,I bought this on a whim.,0.30000001192092896,0.30000001192092896
336,1,25,I wanted to be able to read ebooks and epub formats on something other than my laptop.,-0.20000000298023224,0.20000000298023224
336,1,112,I was not disappointed.,0.6000000238418579,0.6000000238418579
336,1,136,"I wish they could make it in color, but I still have my amazon cloud reader to view any colored images after the fact if I must.",0.10000000149011612,0.10000000149011612
336,1,265,Great as an e-reader.,0.8999999761581421,0.8999999761581421
336,1,287,"It is responsive, the charge lasts a while (even longer if you turn wifi off), and it is nicely weighted to make it convenient no matter where you want to read.",0.800000011920929,0.800000011920929
336,1,448,"Also, I love the backlight too, so I can read in even lowly lit areas.",0.800000011920929,0.800000011920929
337,1,0,"this was supposed to be new, but it wasn't  It surprised me because my orders have always been as they were described.",-0.4000000059604645,0.4000000059604645
338,1,0,My Kindle now has a pin light coming through the screen.,0.4000000059604645,0.4000000059604645
338,1,58,This is the second Kindle that has done that.,0.20000000298023224,0.20000000298023224
338,1,104,What’s going on????,-0.20000000298023224,0.20000000298023224
339,1,0,The Kindle is easy to use and the screen is very clear.,0.699999988079071,0.699999988079071
339,1,57,It may fall short with some charts but this is a minimal limitation.,0.800000011920929,0.800000011920929
340,1,0,I have thoroughly enjoyed using my Paperwhite Reader.,0.8999999761581421,0.8999999761581421
340,1,55,I read many reviews before ordering and I am extremely happy with this product.,0.8999999761581421,0.8999999761581421
341,1,0,Top notch.,0.8999999761581421,0.8999999761581421
341,1,11,Easy to use!,0.8999999761581421,0.8999999761581421
342,1,0,This is my third Kindle Paperwhite and I adore it!,0.8999999761581421,0.8999999761581421
342,1,51,"I read as least four or five hours a day, every single day, and the Kindle makes it easy.",0.5,0.5
342,1,141,"It's thin and light-weight so I can easily slip it into my purse, unlike a bulky paperback.",0.5,0.5
342,1,233,That's saying something from an avowed bibliophile!,-0.4000000059604645,0.4000000059604645
342,1,285,"I didn't need to buy a new one, but with Prime Day and the credit I got for my previous Kindle, it would have been crazy not to buy it.",-0.30000001192092896,0.30000001192092896
342,1,421,"It's also easy to travel with, which I do often.I highly recommend this product for both avid and casual readers.",0.8999999761581421,0.8999999761581421
343,1,0,Exactly what I wanted.,0.8999999761581421,0.8999999761581421
343,1,24,No problems.,0.800000011920929,0.800000011920929
344,1,0,I love this Kindle Paperwhite.,0.8999999761581421,0.8999999761581421
344,1,31,I’ve had 2 previous Kindles without the backlight.,0.0,0.0
344,1,82,They were and Still are also great e readers.,0.8999999761581421,0.8999999761581421
344,1,128,But the backlight sends this one over the top for me.,0.6000000238418579,0.6000000238418579
345,1,0,Great reader.,0.8999999761581421,0.8999999761581421
346,1,0,Still learning the device I had 1st generation kindle which I liked it was time for a upgrade and I'm enjoying my paperwhite,0.8999999761581421,0.8999999761581421
347,1,0,I can read outside on this Kindle without a glare which I love as I enjoy sitting out in the sun or reading on the beach or by a pool.,0.8999999761581421,0.8999999761581421
348,1,0,Upgrading from my old Kindle (3rd gen?),0.0,0.0
348,1,40,I love almost everything about my new Paperwhite.,0.8999999761581421,0.8999999761581421
348,1,90,The only thing I miss are the physical page turning buttons.,0.699999988079071,0.699999988079071
348,1,151,"Still, a great overall device.",0.8999999761581421,0.8999999761581421
349,1,0,Love that this kindle has a light and you can read it in the dark or outside in the sun.,0.8999999761581421,0.8999999761581421
349,1,90,Sometimes I have trouble turning the pages and accidently get way ahead of myself.,0.20000000298023224,0.20000000298023224
349,1,174,"There may be an easier way to go back and find my place, I just haven't found the easier way yet.",0.6000000238418579,0.6000000238418579
350,1,0,Read my first book on it.,0.0,0.0
350,1,27,Easy on the eyes.,0.800000011920929,0.800000011920929
350,1,45,Easy to read outside.,0.800000011920929,0.800000011920929
351,1,0,Love how my eyes are not strained by trying to read on my tablet.,0.800000011920929,0.800000011920929
351,1,66,"Also, at first I thought it was going to be too small, however I love the size.",0.5,0.5
351,1,147,I can take it anywhere.,0.20000000298023224,0.20000000298023224
351,1,172,"When, I have to wait, I always have a book or magazine to read.",-0.30000001192092896,0.30000001192092896
352,1,0,I really appreciate size and contrast control of print.,0.699999988079071,0.699999988079071
353,1,0,I have had the e-reader for a few weeks now and it is the best kindle I have had so far.,0.8999999761581421,0.8999999761581421
353,1,90,"Lightweight, easy on the eyes.",0.699999988079071,0.699999988079071
353,1,122,I like to read in bed and this is just as light as a book in fact much easier to hold.,0.5,0.5
353,1,210,The only con that I can think of is a little difficult to find a new book to read.,0.30000001192092896,0.30000001192092896
353,1,294,I think once i get used to how the main screen is set up it will be better.,-0.10000000149011612,0.10000000149011612
353,1,371,Love the paperwhite e-reader!!,0.8999999761581421,0.8999999761581421
354,1,0,"I upgraded my old one for this one, it is so easy to use.",0.8999999761581421,0.8999999761581421
354,1,59,Love to read in the nite without having to turn on a light and disturb my husband.,0.699999988079071,0.699999988079071
354,1,143,"Font can be adjusted, also brightness of light.",0.20000000298023224,0.20000000298023224
355,1,0,"I like the sharp display, I would like side buttons to change the page",0.6000000238418579,0.6000000238418579
356,1,0,just what I wanted.,0.6000000238418579,0.6000000238418579
356,1,21,Waited too long to get one.,-0.4000000059604645,0.4000000059604645
357,1,0,I am a major book nerd and I wasn’t sure about getting one of these but I really like it.,0.5,0.5
357,1,90,The books are cheaper and they let you have previews of books your interested in before you buy.,-0.10000000149011612,0.10000000149011612
357,1,187,Mind you I’m still going to be buying physical books but this comes in handy when traveling or on long car rides when bringing big books is difficult or I don’t want to risk damaging a book.,0.5,0.5
358,1,0,Great!,0.8999999761581421,0.8999999761581421
359,1,0,I love the Kindle PaperWhite!,0.800000011920929,0.800000011920929
359,1,30,This Kindle is unlike any other kindle.,0.5,0.5
359,1,70,The paperwhite has the feel of an actual book.,0.4000000059604645,0.4000000059604645
359,1,117,"I was skeptical too, but it really is the best reading experience you can buy in a e-reader.",0.8999999761581421,0.8999999761581421
359,1,210,"There is literally no glare in the sun , and reading in bed is so easy on the eyes.<br />Worth every penny!",0.8999999761581421,0.8999999761581421
360,1,0,"It is not quiet as large as I expected and I'm still getting use to using it, but I love it.",0.800000011920929,0.800000011920929
360,1,94,My eyes do not get tired as quickly and it is light and easy to hold.,0.8999999761581421,0.8999999761581421
361,1,0,Love it.,0.800000011920929,0.800000011920929
361,1,10,It would be 5 stars if it would connect to my phone wifi.,0.0,0.0
362,1,0,Enjoy reading on the new Kindle Paperwhite E-reader.,0.8999999761581421,0.8999999761581421
363,1,0,UPDATED: there were over 62000 reviews for the paper white.,0.0,0.0
363,1,60,Apparently Amazon takes reviews of it's own product very seriously.,-0.5,0.5
363,1,128,I received an unsolicited call today from tech support.,-0.699999988079071,0.699999988079071
363,1,184,It was a very productive call and I now have a working Kindle.,0.699999988079071,0.699999988079071
363,1,247,Thank you Amazon!<br />Rating updated from 1 to 5 for a company that cared so much about it's customer experience.,0.10000000149011612,0.10000000149011612
363,1,362,No<br /><br />ORIGINAL POST: I've had two of these.,-0.20000000298023224,0.20000000298023224
363,1,414,"The second one, purchased in March 2016, was relatively unused.",0.30000001192092896,0.30000001192092896
363,1,478,Very little total reading time.,0.0,0.0
363,1,510,I had on 3 or 4 occasions let the battery run completely out.,-0.4000000059604645,0.4000000059604645
363,1,572,A few months ago I charged it up to use it and found the touch screen unresponsive.,-0.800000011920929,0.800000011920929
363,1,656,I rebooted using a 40 second hold on the power button.,0.0,0.0
363,1,711,At the 7 second button hold mark a prompt to power off or reboot showed up on the screen.,-0.30000001192092896,0.30000001192092896
363,1,801,Of course I could not select it so carried on until the forced reboot took place.,-0.699999988079071,0.699999988079071
363,1,883,Touch screen still didn't work.,-0.8999999761581421,0.8999999761581421
363,1,915,"I do know that the product could connect to wifi and download books I sent to it from my account because in the background of the reboot popup that appears at the 7 second mark, I could see the new books were added - so it seems the software was fine.",-0.6000000238418579,0.6000000238418579
363,1,1167,Finally I called support and they stated there was nothing they could do because it already had the latest software...,0.0,0.0
363,1,1286,wait a minute.,0.0,0.0
363,1,1301,I never updated the software.,-0.20000000298023224,0.20000000298023224
363,1,1331,Maybe a forced software or firmware update bricked a relatively unused kindle.,-0.4000000059604645,0.4000000059604645
363,1,1410,At the end of the day I was passed the 1 year warranty + the 1 year extension offered by my citibank card.,0.0,0.0
363,1,1517,"I liked reading on the kindle, but I think if a product bricks itself it's just plain bad.",-0.800000011920929,0.800000011920929
363,1,1608,I have an iPad version 1.,0.0,0.0
363,1,1634,It still works fine.,0.699999988079071,0.699999988079071
363,1,1655,"Slow, but fine.",-0.10000000149011612,0.10000000149011612
363,1,1671,"I'm a big fan of Amazon - I have many echos, dots, fire stick, fire cube.",-0.20000000298023224,0.20000000298023224
363,1,1745,I'm not a hater.,-0.10000000149011612,0.10000000149011612
363,1,1762,I'm just very disappointed in this product and its performance.,-0.8999999761581421,0.8999999761581421
364,1,0,I love that it seamlessly was connected to our WiFi and then downloaded my library.,0.8999999761581421,0.8999999761581421
365,1,0,This is a great reader.,0.8999999761581421,0.8999999761581421
365,1,25,"The back lighting is perfect, and the reader is great in bright sunshine.",0.8999999761581421,0.8999999761581421
365,1,100,"It's a great improvement over  older Kindles, and the features make it easy to get around.",0.8999999761581421,0.8999999761581421
365,1,192,"If you want to get the most out of the Kindle, go to you YouTube to learn more about the reader's features.",0.20000000298023224,0.20000000298023224
366,1,0,"great product, love it.",0.8999999761581421,0.8999999761581421
367,1,0,This reader met my expectations.,0.699999988079071,0.699999988079071
367,1,33,"Also own the original Kindle which is also good, but I wanted to replace the backlit page.",0.699999988079071,0.699999988079071
367,1,124,"The only dislike I have is the page turning feature; I find I must at times make more than one swipe to turn the page, and I don't like the flicker as the page turns.",-0.10000000149011612,0.10000000149011612
367,1,291,"Still, it's a good product and I would buy again.",0.800000011920929,0.800000011920929
368,1,0,"lightweight, long lasting battery (as long as it's put in airplane mode), a little hard to find specific library books (different from Fire)  highlight feature works better then the fire.",0.699999988079071,0.699999988079071
368,1,188,"Overall, I love it.",0.8999999761581421,0.8999999761581421
369,1,0,I absolutely love my new paperwhite Kindle.,0.8999999761581421,0.8999999761581421
369,1,45,This was the best bargain ever.,0.800000011920929,0.800000011920929
369,1,77,LOVE the backlight.<br />Don't like accidently tapping something that shoots the screen back really far.,0.699999988079071,0.699999988079071
369,1,183,Happened twice already.,0.0,0.0
370,1,0,I had been using a Kindle app on an Android device.,0.0,0.0
370,1,52,This is SO much superior.,0.699999988079071,0.699999988079071
370,1,78,"Really, really nice.",0.800000011920929,0.800000011920929
370,1,99,"Added a thin, lightweight cover and it is perfect.",0.8999999761581421,0.8999999761581421
371,1,0,you must have If you like to read books.,0.30000001192092896,0.30000001192092896
372,1,0,"This product literally saved my life, before I bought it I was reading from cellphones and tablets, I would get eye strain that lasted two weeks people would comment on my blood shot red eyes, and sometimes it would look like the words had rings or clear/transparent flames and worse sometimes if i looked in a different direction for a split second it felt like the words would float off the screen and go where my eyes would..",0.0,0.0
372,1,429,"I understand it sounds like someone who is high, I promise I'm not about that life and i really experience those things reading from traditional screens.",0.30000001192092896,0.30000001192092896
372,1,583,All of those problems gone after reading books from this device for a month.,-0.20000000298023224,0.20000000298023224
372,1,660,Lastly I charged this Kindle to 100 percent when I first took it out of the box last month and still haven't needed to charge it again yet.,-0.5,0.5
373,1,0,Its very well,0.4000000059604645,0.4000000059604645
374,1,0,I like the fact one can borrow books from it.,0.4000000059604645,0.4000000059604645
374,1,46,"However, I don’t like the fact once one is through reading the book.",0.10000000149011612,0.10000000149011612
374,1,115,Cannot return it and have to wait until the next month to borrow another one.,-0.20000000298023224,0.20000000298023224
374,1,193,The batter life so far has been amazing.,0.8999999761581421,0.8999999761581421
375,1,0,I bought it the initial usefulness of having multiple books at the ready and being able to look up words.,0.20000000298023224,0.20000000298023224
375,1,107,"But its size, and being back-lit makes also makes it so easy to read in bed without turning on the overhead, and that's a big plus.",0.800000011920929,0.800000011920929
375,1,240,"Also, its just so easy to use that its a clear winner, and worth the price.",0.8999999761581421,0.8999999761581421
376,1,0,I bought this for reading books at the beach and of course at home as well.,0.4000000059604645,0.4000000059604645
376,1,76,I had for years struggled to read books out on the beach and finally made the plunge to the Kindle after struggling with trying to hold the book and keep the page from turning.,0.30000001192092896,0.30000001192092896
376,1,253,Just love the Kindle.,0.8999999761581421,0.8999999761581421
376,1,275,Don't know why it took me so long when my wife has had Kindle Paper White for awhile and to boot I bought it for her.,-0.4000000059604645,0.4000000059604645
377,1,0,Great product.,0.8999999761581421,0.8999999761581421
377,1,15,"Inspires me to read, easy to use, wonderful quality",0.8999999761581421,0.8999999761581421
378,1,0,Portable and easy to carry.,0.800000011920929,0.800000011920929
378,1,29,Need to try it underground on the subway.,0.20000000298023224,0.20000000298023224
378,1,72,Some issues with deleting books once finished reading them.,0.4000000059604645,0.4000000059604645
379,1,0,Wasn’t sure I would like using this vs having an actual book.,0.0,0.0
379,1,62,I wish I had made the switch earlier,0.10000000149011612,0.10000000149011612
380,1,0,No power adapter sucks.,-0.6000000238418579,0.6000000238418579
380,1,24,No built-in text to speech sucks.,-0.800000011920929,0.800000011920929
380,1,58,The battery does NOT last for weeks ... that sucks.,-0.8999999761581421,0.8999999761581421
380,1,110,"I wish they'd go back to the keyboard Kindle, or at least some of its features.",-0.20000000298023224,0.20000000298023224
380,1,190,It was more user friendly.,0.4000000059604645,0.4000000059604645
380,1,217,"Mine was still going after 8 years, but due to a smokin' price, I thought I'd try the Paperwhite.",0.0,0.0
380,1,315,"It's okay, but ...",0.0,0.0
381,1,0,It's light and amazing!,0.8999999761581421,0.8999999761581421
381,1,24,You can highlight quotes and make notes all over the book.,0.20000000298023224,0.20000000298023224
381,1,83,Love it!,0.8999999761581421,0.8999999761581421
382,1,0,Outdoor reading,0.4000000059604645,0.4000000059604645
383,1,0,Personal Use - Built in light and ability to set fonts and contrast are definite improvements.,0.8999999761581421,0.8999999761581421
384,1,0,Having a light on behind the screen made it so nice to read with particularly since my eyes are not the best.,0.0,0.0
385,1,0,Love my new kindle.,0.8999999761581421,0.8999999761581421
385,1,20,Can read absolutely anywhere!!,0.6000000238418579,0.6000000238418579
386,1,0,I ordered my Kindle Paper-White on Prime day at a reduced price.,0.0,0.0
386,1,65,I did not want to spend too much on a device that I did not think I would enjoy that much.,-0.5,0.5
386,1,156,"Well, as it turns out, I really do enjoy my Kindle as it allows me to be able to read on the go.",0.5,0.5
386,1,253,My eyes do get tired easily reading this device and the screen is too small but it is convenient.,0.800000011920929,0.800000011920929
386,1,351,I really do not like the way I must turn the pages by touching the screen at the edges.,-0.800000011920929,0.800000011920929
386,1,439,It is impossible for me to operate the device with just one hand.,-0.800000011920929,0.800000011920929
386,1,505,I have to keep raising my other hand to touch the screen.,0.10000000149011612,0.10000000149011612
386,1,563,There must be a better way to do this.,-0.10000000149011612,0.10000000149011612
386,1,602,I would much prefer a button at the bottom of the face of the device to do this.,0.0,0.0
387,1,0,"This product is perfect for those ones of you who love to read because basically, you can just bring a tiny kindle instead of a large stack of books.",0.800000011920929,0.800000011920929
388,1,0,I traded in my old Kindle on a newer one through a program offered on Amazon.,0.0,0.0
388,1,78,My old Kindle was very old and had just the basics.,0.0,0.0
388,1,130,This new one I got is great.,0.8999999761581421,0.8999999761581421
388,1,159,"It's easier to operate and has an internal light which means, I don't need a lamp or light nearby.",0.699999988079071,0.699999988079071
388,1,259,"I haven't tried all the features yet, but I accidentally made the font larger the other day, which was a good thing.",0.20000000298023224,0.20000000298023224
388,1,376,"I'm really happy to have gotten this special trade-in deal, because I probably wouldn't have gotten a newer Kindle otherwise.",0.800000011920929,0.800000011920929
388,1,502,"I know lots of people still like the feel of a real book, but I love the easy portability of the Kindle.",0.8999999761581421,0.8999999761581421
388,1,607,Trying to take 5 books on a vacation using a physical book is a lot harder than taking 5 books loaded onto a Kindle.,-0.6000000238418579,0.6000000238418579
388,1,724,Love my new Kindle!,0.8999999761581421,0.8999999761581421
389,1,0,"I took time to try and its not worth it, after 30 days they are saying that I can trade in and its worth $25 instead of the full price + power adapter + cover.",-0.800000011920929,0.800000011920929
389,1,160,waste of time and waste of money.,-0.8999999761581421,0.8999999761581421
390,1,0,"Browsing the books in my library is tedious, but the reading experience is good.",0.699999988079071,0.699999988079071
390,1,81,I’m glad I got it at Prime Day pricing.,0.6000000238418579,0.6000000238418579
391,1,0,Very nice.,0.800000011920929,0.800000011920929
391,1,11,Can read anywhere at anytime.,0.20000000298023224,0.20000000298023224
392,1,0,"No more distractions, I'm surprised for the convenience, sure i will miss the feeling of the paper in my fingers and the smell of old books but been able to read in total darkness and carry more than one book in one place is really good.",0.8999999761581421,0.8999999761581421
392,1,238,Just the time will tell if I'm going to leave five stars.,0.10000000149011612,0.10000000149011612
393,1,0,Smaller than I expected.,0.0,0.0
393,1,25,It's okay.,0.0,0.0
394,1,0,Nice size and great for outdoors and bedtime.,0.8999999761581421,0.8999999761581421
394,1,46,Great price!,0.8999999761581421,0.8999999761581421
394,1,59,Got it on sale during Amazons July sale!,-0.4000000059604645,0.4000000059604645
394,1,100,Always good to save a few bucks?,0.800000011920929,0.800000011920929
395,1,0,I bought this kindle ereader to replace my older model.,0.20000000298023224,0.20000000298023224
395,1,56,"I like that it is lighted, that when the cover is closed it goes to sleep, and how light weight it is.",0.0,0.0
395,1,159,The format for this one is a little different and it's taking me a while to learn it.,0.4000000059604645,0.4000000059604645
395,1,245,The only thing I don't like is it's WiFi only.,0.5,0.5
395,1,292,I really miss the 3g connection!,-0.5,0.5
396,1,0,Was a little disappointed thought I ordered the white one  Received the black but it will be fine,0.30000001192092896,0.30000001192092896
